id,created_at,door_1,inside_1,door_2,inside_2,door_3,inside_3,door_4,inside_4,door_5,inside_5,door_6,inside_6,door_7,inside_7,door_8,inside_8,door_9,inside_9,door_10,inside_10,door_11,inside_11,door_12,inside_12,door_13,inside_13,door_14,inside_14,door_15,inside_15,behavior,description
6126,2024-05-15 06:48:25+00,Near,Far,Immediate,Far,Immediate,Far,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,In,2405v2 - 5m IN - 9
6127,2024-05-15 06:48:26+00,Immediate,Far,Immediate,Far,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,,,In,2405v2 - 5m IN - 9
6128,2024-05-15 06:48:27+00,Immediate,Far,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,,,,,In,2405v2 - 5m IN - 9
6129,2024-05-15 06:48:28+00,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,,,,,,,In,2405v2 - 5m IN - 9
6130,2024-05-15 06:48:29+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,,,,,,,,,In,2405v2 - 5m IN - 9
6131,2024-05-15 06:48:30+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,,,,,,,,,,,In,2405v2 - 5m IN - 9
6132,2024-05-15 06:48:51+00,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 9
6133,2024-05-15 06:48:52+00,Far,Far,Far,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 9
6134,2024-05-15 06:48:53+00,Far,Far,Far,Near,Far,Near,,,,,,,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 9
6135,2024-05-15 06:48:54+00,Far,Far,Far,Near,Far,Near,Far,Near,,,,,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 9
6136,2024-05-15 06:48:55+00,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 9
6137,2024-05-15 06:48:56+00,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 9
6138,2024-05-15 06:48:57+00,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 9
6139,2024-05-15 06:48:58+00,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Far,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 9
6140,2024-05-15 06:48:59+00,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 9
6141,2024-05-15 06:49:00+00,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,,,,,,,,,,,Out,2405v2 - 5m OUT - 9
6142,2024-05-15 06:49:01+00,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,,,,,,,,,Out,2405v2 - 5m OUT - 9
6143,2024-05-15 06:49:02+00,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,,,,,,,Out,2405v2 - 5m OUT - 9
6144,2024-05-15 06:49:03+00,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,,,,,Out,2405v2 - 5m OUT - 9
6145,2024-05-15 06:49:04+00,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,,,Out,2405v2 - 5m OUT - 9
6146,2024-05-15 06:49:05+00,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,Near,Far,Out,2405v2 - 5m OUT - 9
6147,2024-05-15 06:49:06+00,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,Near,Far,Near,Far,Out,2405v2 - 5m OUT - 9
6148,2024-05-15 06:49:07+00,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Out,2405v2 - 5m OUT - 9
6149,2024-05-15 06:49:08+00,Far,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Out,2405v2 - 5m OUT - 9
6150,2024-05-15 06:49:09+00,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Out,2405v2 - 5m OUT - 9
6151,2024-05-15 06:48:51+00,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Out,2405v2 - 5m OUT - 9
6152,2024-05-15 06:48:52+00,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,Out,2405v2 - 5m OUT - 9
6153,2024-05-15 06:48:53+00,Near,Near,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,Out,2405v2 - 5m OUT - 9
6154,2024-05-15 06:48:54+00,Near,Far,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,,,Out,2405v2 - 5m OUT - 9
6155,2024-05-15 06:48:55+00,Near,Far,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,,,,,Out,2405v2 - 5m OUT - 9
6156,2024-05-15 06:48:56+00,Near,Far,Immediate,Near,Immediate,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,,,,,,,Out,2405v2 - 5m OUT - 9
6157,2024-05-15 06:49:13+00,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2405v2 - 5m IN - 10
6158,2024-05-15 06:49:14+00,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2405v2 - 5m IN - 10
6159,2024-05-15 06:49:15+00,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,In,2405v2 - 5m IN - 10
6160,2024-05-15 06:49:16+00,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,In,2405v2 - 5m IN - 10
6161,2024-05-15 06:49:17+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,In,2405v2 - 5m IN - 10
6162,2024-05-15 06:49:18+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,,,,,,,,,,,,,,,,,,,In,2405v2 - 5m IN - 10
6163,2024-05-15 06:49:19+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,,,,,,,,,,,,,,,,,In,2405v2 - 5m IN - 10
6164,2024-05-15 06:49:20+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Immediate,Far,,,,,,,,,,,,,,,In,2405v2 - 5m IN - 10
6165,2024-05-15 06:49:21+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Immediate,Far,Immediate,Near,,,,,,,,,,,,,In,2405v2 - 5m IN - 10
6166,2024-05-15 06:49:22+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,,,,,,,,,,,In,2405v2 - 5m IN - 10
6167,2024-05-15 06:49:23+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,,,,,,,,,In,2405v2 - 5m IN - 10
6168,2024-05-15 06:49:24+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,,,,,,,In,2405v2 - 5m IN - 10
6169,2024-05-15 06:49:25+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,,,,,In,2405v2 - 5m IN - 10
6170,2024-05-15 06:49:26+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,,,In,2405v2 - 5m IN - 10
6171,2024-05-15 06:49:27+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2405v2 - 5m IN - 10
6172,2024-05-15 06:49:28+00,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2405v2 - 5m IN - 10
6173,2024-05-15 06:49:29+00,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2405v2 - 5m IN - 10
6174,2024-05-15 06:49:30+00,Far,Far,Far,Far,Near,Far,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2405v2 - 5m IN - 10
6175,2024-05-15 06:49:31+00,Far,Far,Near,Far,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2405v2 - 5m IN - 10
6176,2024-05-15 06:49:32+00,Near,Far,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2405v2 - 5m IN - 10
6177,2024-05-15 06:49:33+00,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2405v2 - 5m IN - 10
6178,2024-05-15 06:49:13+00,Near,Far,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2405v2 - 5m IN - 10
6179,2024-05-15 06:49:14+00,Immediate,Far,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,In,2405v2 - 5m IN - 10
6180,2024-05-15 06:49:15+00,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,In,2405v2 - 5m IN - 10
6181,2024-05-15 06:49:16+00,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,In,2405v2 - 5m IN - 10
6182,2024-05-15 06:49:17+00,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,In,2405v2 - 5m IN - 10
6183,2024-05-15 06:49:18+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,In,2405v2 - 5m IN - 10
6184,2024-05-15 06:49:38+00,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 10
6185,2024-05-15 06:49:39+00,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 10
6186,2024-05-15 06:49:40+00,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 10
6187,2024-05-15 06:49:41+00,Near,Near,Near,Near,Near,Near,Far,Near,,,,,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 10
6188,2024-05-15 06:49:42+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,,,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 10
6189,2024-05-15 06:49:43+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,,,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 10
6190,2024-05-15 06:49:44+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,,,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 10
6191,2024-05-15 06:49:45+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 10
6192,2024-05-15 06:49:46+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,Out,2405v2 - 5m OUT - 10
6193,2024-05-15 06:49:47+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,,,,,,,,,,,Out,2405v2 - 5m OUT - 10
6194,2024-05-15 06:49:48+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,,,,,,,,,Out,2405v2 - 5m OUT - 10
6195,2024-05-15 06:49:49+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,,,,,,,Out,2405v2 - 5m OUT - 10
6196,2024-05-15 06:49:50+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,,,,,Out,2405v2 - 5m OUT - 10
6197,2024-05-15 06:49:51+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,,,Out,2405v2 - 5m OUT - 10
6198,2024-05-15 06:49:52+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Out,2405v2 - 5m OUT - 10
6199,2024-05-15 06:49:53+00,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Near,Far,Out,2405v2 - 5m OUT - 10
6200,2024-05-15 06:49:54+00,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Out,2405v2 - 5m OUT - 10
6201,2024-05-15 06:49:55+00,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Out,2405v2 - 5m OUT - 10
6202,2024-05-15 06:49:56+00,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Out,2405v2 - 5m OUT - 10
6203,2024-05-15 06:49:57+00,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Out,2405v2 - 5m OUT - 10
6204,2024-05-15 06:49:38+00,Far,Near,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Out,2405v2 - 5m OUT - 10
6205,2024-05-15 06:49:39+00,Near,Near,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,Out,2405v2 - 5m OUT - 10
6206,2024-05-15 06:49:40+00,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,Out,2405v2 - 5m OUT - 10
6207,2024-05-15 06:49:41+00,Near,Near,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,,,Out,2405v2 - 5m OUT - 10
6208,2024-05-15 06:49:42+00,Immediate,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,,,,,Out,2405v2 - 5m OUT - 10
6209,2024-05-15 06:49:43+00,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,,,,,,,Out,2405v2 - 5m OUT - 10
6210,2024-05-15 06:50:04+00,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,2405v2 - 5m PASS - 0
6211,2024-05-15 06:50:05+00,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,2405v2 - 5m PASS - 0
6212,2024-05-15 06:50:06+00,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,Other,2405v2 - 5m PASS - 0
6213,2024-05-15 06:50:07+00,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,Other,2405v2 - 5m PASS - 0
6214,2024-05-15 06:50:08+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,Other,2405v2 - 5m PASS - 0
6215,2024-05-15 06:50:09+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,Other,2405v2 - 5m PASS - 0
6216,2024-05-15 06:50:10+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,Other,2405v2 - 5m PASS - 0
6217,2024-05-15 06:50:11+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,,,,,,,,,,,,,,,Other,2405v2 - 5m PASS - 0
6218,2024-05-15 06:50:12+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,,,,,,,,,,,,,Other,2405v2 - 5m PASS - 0
6219,2024-05-15 06:50:13+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,,,,,,,,,,,Other,2405v2 - 5m PASS - 0
6220,2024-05-15 06:50:14+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,,,,,,,,,Other,2405v2 - 5m PASS - 0
6221,2024-05-15 06:50:15+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,,,Other,2405v2 - 5m PASS - 0
6222,2024-05-15 06:50:16+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,Other,2405v2 - 5m PASS - 0
6223,2024-05-15 06:50:17+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,Other,2405v2 - 5m PASS - 0
6224,2024-05-15 06:50:18+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6225,2024-05-15 06:50:19+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6226,2024-05-15 06:50:20+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6227,2024-05-15 06:50:21+00,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6228,2024-05-15 06:50:22+00,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6229,2024-05-15 06:50:23+00,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6230,2024-05-15 06:50:24+00,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6231,2024-05-15 06:50:25+00,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6232,2024-05-15 06:50:26+00,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6233,2024-05-15 06:50:27+00,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Other,2405v2 - 5m PASS - 0
6234,2024-05-15 06:50:28+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Other,2405v2 - 5m PASS - 0
6235,2024-05-15 06:50:29+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Far,Other,2405v2 - 5m PASS - 0
6236,2024-05-15 06:50:30+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6237,2024-05-15 06:50:31+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6238,2024-05-15 06:50:32+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6239,2024-05-15 06:50:33+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Near,Near,Other,2405v2 - 5m PASS - 0
6240,2024-05-15 06:50:34+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Near,Near,Near,Near,Other,2405v2 - 5m PASS - 0
6241,2024-05-15 06:50:35+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Near,Near,Near,Near,Near,Near,Other,2405v2 - 5m PASS - 0
6242,2024-05-15 06:50:36+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Near,Near,Near,Near,Near,Near,Near,Far,Other,2405v2 - 5m PASS - 0
6243,2024-05-15 06:50:37+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Other,2405v2 - 5m PASS - 0
6244,2024-05-15 06:50:38+00,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Other,2405v2 - 5m PASS - 0
6245,2024-05-15 06:50:39+00,Far,Far,Far,Far,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Other,2405v2 - 5m PASS - 0
6246,2024-05-15 06:50:40+00,Far,Far,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Other,2405v2 - 5m PASS - 0
6247,2024-05-15 06:50:41+00,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Other,2405v2 - 5m PASS - 0
